pattern,numerator,denominator,power,time frame,occurred
"(1, 1, 6, 6)",94.0,132.0,0.02912096610424295,2880,141.0
"(1, 1, 6, 7)",136.0,193.0,0.01859047297407458,240,194.0
"(1, 1, 6, 7)",135.0,193.0,0.02680291985918897,300,194.0
"(1, 1, 6, 7)",125.0,180.0,0.04292943978326744,2880,194.0
"(1, 1, 7, 2)",208.0,301.0,0.017316340477251942,240,303.0
"(1, 1, 7, 2)",207.0,301.0,0.02328391714619984,300,303.0
"(1, 1, 7, 2)",197.0,283.0,0.012910198942293147,2880,303.0
"(1, 1, 7, 6)",208.0,301.0,0.017316340477251942,240,303.0
"(1, 1, 7, 6)",207.0,301.0,0.02328391714619984,300,303.0
"(1, 1, 7, 6)",197.0,283.0,0.012910198942293147,2880,303.0
"(1, 2, 2, 2)",117.0,162.0,0.008573363513617477,240,163.0
"(1, 2, 2, 2)",117.0,162.0,0.008573363513617477,300,163.0
"(1, 2, 2, 3)",141.0,199.0,0.012735921699201822,240,200.0
"(1, 2, 2, 3)",140.0,199.0,0.018654076433934595,300,200.0
"(1, 2, 2, 6)",117.0,162.0,0.008573363513617477,240,163.0
"(1, 2, 2, 6)",117.0,162.0,0.008573363513617477,300,163.0
"(1, 2, 2, 7)",141.0,199.0,0.012735921699201822,240,200.0
"(1, 2, 2, 7)",140.0,199.0,0.018654076433934595,300,200.0
"(1, 2, 3, 2)",132.0,187.0,0.018501101154448075,240,188.0
"(1, 2, 3, 2)",136.0,187.0,0.003303494231000417,300,188.0
"(1, 2, 3, 3)",196.0,279.0,0.007327008196083519,240,280.0
"(1, 2, 3, 3)",197.0,279.0,0.005099351159861629,300,280.0
"(1, 2, 3, 3)",181.0,263.0,0.030445270676321516,2880,280.0
"(1, 2, 3, 6)",132.0,187.0,0.018501101154448075,240,188.0
"(1, 2, 3, 6)",136.0,187.0,0.003303494231000417,300,188.0
"(1, 2, 3, 7)",196.0,279.0,0.007327008196083519,240,280.0
"(1, 2, 3, 7)",197.0,279.0,0.005099351159861629,300,280.0
"(1, 2, 3, 7)",181.0,263.0,0.030445270676321516,2880,280.0
"(1, 2, 6, 2)",117.0,162.0,0.008573363513617477,240,163.0
"(1, 2, 6, 2)",117.0,162.0,0.008573363513617477,300,163.0
"(1, 2, 6, 3)",141.0,199.0,0.012735921699201822,240,200.0
"(1, 2, 6, 3)",140.0,199.0,0.018654076433934595,300,200.0
"(1, 2, 6, 6)",117.0,162.0,0.008573363513617477,240,163.0
"(1, 2, 6, 6)",117.0,162.0,0.008573363513617477,300,163.0
"(1, 2, 6, 7)",141.0,199.0,0.012735921699201822,240,200.0
"(1, 2, 6, 7)",140.0,199.0,0.018654076433934595,300,200.0
"(1, 2, 7, 2)",132.0,187.0,0.018501101154448075,240,188.0
"(1, 2, 7, 2)",136.0,187.0,0.003303494231000417,300,188.0
"(1, 2, 7, 3)",196.0,279.0,0.007327008196083519,240,280.0
"(1, 2, 7, 3)",197.0,279.0,0.005099351159861629,300,280.0
"(1, 2, 7, 3)",181.0,263.0,0.030445270676321516,2880,280.0
"(1, 2, 7, 6)",132.0,187.0,0.018501101154448075,240,188.0
"(1, 2, 7, 6)",136.0,187.0,0.003303494231000417,300,188.0
"(1, 2, 7, 7)",196.0,279.0,0.007327008196083519,240,280.0
"(1, 2, 7, 7)",197.0,279.0,0.005099351159861629,300,280.0
"(1, 2, 7, 7)",181.0,263.0,0.030445270676321516,2880,280.0
"(1, 3, 1, 2)",130.0,186.0,0.03024105641545938,300,187.0
"(1, 3, 1, 6)",130.0,186.0,0.03024105641545938,300,187.0
"(1, 3, 2, 2)",213.0,302.0,0.004079474045452044,240,304.0
"(1, 3, 2, 2)",213.0,302.0,0.004079474045452044,300,304.0
"(1, 3, 2, 2)",199.0,285.0,0.010341102813582161,2880,304.0
"(1, 3, 2, 3)",277.0,392.0,0.0010431112585281802,240,394.0
"(1, 3, 2, 3)",275.0,392.0,0.0021099903159400787,300,394.0
"(1, 3, 2, 3)",254.0,368.0,0.010499633830507967,2880,394.0
"(1, 3, 2, 6)",213.0,302.0,0.004079474045452044,240,304.0
